SEASON,HOME_TEAM_GOAL,AWAY_TEAM_GOAL,LEAGUE_NAME,MATCH_API_ID
2010/2011,1,2,Belgium Jupiler League,838675
2010/2011,3,1,Belgium Jupiler League,838676
2010/2011,4,1,Belgium Jupiler League,838677
2010/2011,7,0,Belgium Jupiler League,838679
2010/2011,1,2,Belgium Jupiler League,838680
2010/2011,2,1,Belgium Jupiler League,838681
2010/2011,0,0,Belgium Jupiler League,838684
2010/2011,0,0,Belgium Jupiler League,838686
2010/2011,1,1,Belgium Jupiler League,838688
2010/2011,1,1,Belgium Jupiler League,838689
2010/2011,4,3,Belgium Jupiler League,838692
2010/2011,0,1,Belgium Jupiler League,838694
2010/2011,1,0,Belgium Jupiler League,838695
2010/2011,1,2,Belgium Jupiler League,838696
2010/2011,0,3,Belgium Jupiler League,838698
2010/2011,2,1,Belgium Jupiler League,838699
2010/2011,2,1,Belgium Jupiler League,838701
2010/2011,0,3,Belgium Jupiler League,838702
2010/2011,0,0,Belgium Jupiler League,838707
2010/2011,1,0,Belgium Jupiler League,838709
2010/2011,2,1,Belgium Jupiler League,838710
2010/2011,5,1,Belgium Jupiler League,838712
2010/2011,3,1,Belgium Jupiler League,838713
2010/2011,0,1,Belgium Jupiler League,838714
2010/2011,1,1,Belgium Jupiler League,838716
2010/2011,1,3,Belgium Jupiler League,838718
2010/2011,4,1,Belgium Jupiler League,838478
2010/2011,0,4,Belgium Jupiler League,838479
2010/2011,0,0,Belgium Jupiler League,838481
2010/2011,1,2,Belgium Jupiler League,838482
2010/2011,0,0,Belgium Jupiler League,838484
2010/2011,1,1,Belgium Jupiler League,838486
2010/2011,1,4,Belgium Jupiler League,838487
2010/2011,0,1,Belgium Jupiler League,838489
2010/2011,0,2,Belgium Jupiler League,838720
2010/2011,2,2,Belgium Jupiler League,838721
2010/2011,0,1,Belgium Jupiler League,838723
2010/2011,2,0,Belgium Jupiler League,838725
2010/2011,2,1,Belgium Jupiler League,838727
2010/2011,2,1,Belgium Jupiler League,838728
2010/2011,1,1,Belgium Jupiler League,838730
2010/2011,1,0,Belgium Jupiler League,838732
2010/2011,6,0,Belgium Jupiler League,838733
2010/2011,0,2,Belgium Jupiler League,838734
2010/2011,1,1,Belgium Jupiler League,838735
2010/2011,2,0,Belgium Jupiler League,838736
2010/2011,1,0,Belgium Jupiler League,838738
2010/2011,0,2,Belgium Jupiler League,838739
2010/2011,1,2,Belgium Jupiler League,838741
2010/2011,1,0,Belgium Jupiler League,838742
2010/2011,5,0,Belgium Jupiler League,838746
2010/2011,3,0,Belgium Jupiler League,838748
2010/2011,0,0,Belgium Jupiler League,838750
2010/2011,0,3,Belgium Jupiler League,838752
2010/2011,2,2,Belgium Jupiler League,838753
2010/2011,2,2,Belgium Jupiler League,838754
2010/2011,0,2,Belgium Jupiler League,838755
2010/2011,2,1,Belgium Jupiler League,838757
2010/2011,2,0,Belgium Jupiler League,838759
2010/2011,2,1,Belgium Jupiler League,838761
2010/2011,3,2,Belgium Jupiler League,838764
2010/2011,3,0,Belgium Jupiler League,838765
2010/2011,0,0,Belgium Jupiler League,838767
2010/2011,1,4,Belgium Jupiler League,838768
2010/2011,3,0,Belgium Jupiler League,838770
2010/2011,3,0,Belgium Jupiler League,838772
2010/2011,1,0,Belgium Jupiler League,838773
2010/2011,2,1,Belgium Jupiler League,838774
2010/2011,1,1,Belgium Jupiler League,838775
2010/2011,0,1,Belgium Jupiler League,838777
2010/2011,0,2,Belgium Jupiler League,838778
2010/2011,2,1,Belgium Jupiler League,838780
2010/2011,0,0,Belgium Jupiler League,838781
2010/2011,1,0,Belgium Jupiler League,838783
2010/2011,2,0,Belgium Jupiler League,838789
2010/2011,4,1,Belgium Jupiler League,838790
2010/2011,1,0,Belgium Jupiler League,838791
2010/2011,1,1,Belgium Jupiler League,838792
2010/2011,2,0,Belgium Jupiler League,838794
2010/2011,0,1,Belgium Jupiler League,838796
2010/2011,2,1,Belgium Jupiler League,838798
2010/2011,0,1,Belgium Jupiler League,838800
2010/2011,2,0,Belgium Jupiler League,838802
2010/2011,1,0,Belgium Jupiler League,838804
2010/2011,0,2,Belgium Jupiler League,838806
2010/2011,1,1,Belgium Jupiler League,838808
2010/2011,1,1,Belgium Jupiler League,838809
2010/2011,0,1,Belgium Jupiler League,838810
2010/2011,3,1,Belgium Jupiler League,838812
2010/2011,2,2,Belgium Jupiler League,838814
2010/2011,2,1,Belgium Jupiler League,838815
2010/2011,4,1,Belgium Jupiler League,838817
2010/2011,1,0,Belgium Jupiler League,838819
2010/2011,3,1,Belgium Jupiler League,838820
2010/2011,1,1,Belgium Jupiler League,838822
2010/2011,1,0,Belgium Jupiler League,838823
2010/2011,0,0,Belgium Jupiler League,838825
2010/2011,2,0,Belgium Jupiler League,838827
2010/2011,1,1,Belgium Jupiler League,838829
2010/2011,2,2,Belgium Jupiler League,838830
2010/2011,1,0,Belgium Jupiler League,838832
2010/2011,2,1,Belgium Jupiler League,838833
2010/2011,3,0,Belgium Jupiler League,838835
2010/2011,1,1,Belgium Jupiler League,838838
2010/2011,1,1,Belgium Jupiler League,838839
2010/2011,0,1,Belgium Jupiler League,838841
2010/2011,4,1,Belgium Jupiler League,838853
2010/2011,1,0,Belgium Jupiler League,838854
2010/2011,0,2,Belgium Jupiler League,838855
2010/2011,1,1,Belgium Jupiler League,838857
2010/2011,1,2,Belgium Jupiler League,838859
2010/2011,0,2,Belgium Jupiler League,838861
2010/2011,1,1,Belgium Jupiler League,838862
2010/2011,1,1,Belgium Jupiler League,838864
2010/2011,4,0,Belgium Jupiler League,838491
2010/2011,3,3,Belgium Jupiler League,838493
2010/2011,2,1,Belgium Jupiler League,838494
2010/2011,5,0,Belgium Jupiler League,838495
2010/2011,2,0,Belgium Jupiler League,838496
2010/2011,1,0,Belgium Jupiler League,838498
2010/2011,1,1,Belgium Jupiler League,838499
2010/2011,3,1,Belgium Jupiler League,838500
2010/2011,3,2,Belgium Jupiler League,838867
2010/2011,1,0,Belgium Jupiler League,838869
2010/2011,0,2,Belgium Jupiler League,838871
2010/2011,2,2,Belgium Jupiler League,838872
2010/2011,2,0,Belgium Jupiler League,838873
2010/2011,0,0,Belgium Jupiler League,838874
2010/2011,2,2,Belgium Jupiler League,838875
2010/2011,0,1,Belgium Jupiler League,838876
2010/2011,1,2,Belgium Jupiler League,838503
2010/2011,0,0,Belgium Jupiler League,838504
2010/2011,1,0,Belgium Jupiler League,838506
2010/2011,4,0,Belgium Jupiler League,838508
2010/2011,1,3,Belgium Jupiler League,838510
2010/2011,0,3,Belgium Jupiler League,838511
2010/2011,1,2,Belgium Jupiler League,838513
2010/2011,1,4,Belgium Jupiler League,838515
2010/2011,0,0,Belgium Jupiler League,838517
2010/2011,1,0,Belgium Jupiler League,838518
2010/2011,1,0,Belgium Jupiler League,838519
2010/2011,4,1,Belgium Jupiler League,838520
2010/2011,2,0,Belgium Jupiler League,838521
2010/2011,0,0,Belgium Jupiler League,838523
2010/2011,1,2,Belgium Jupiler League,838524
2010/2011,1,1,Belgium Jupiler League,838526
2010/2011,2,2,Belgium Jupiler League,838528
2010/2011,2,0,Belgium Jupiler League,838529
2010/2011,1,0,Belgium Jupiler League,838531
2010/2011,0,2,Belgium Jupiler League,838532
2010/2011,0,0,Belgium Jupiler League,838534
2010/2011,3,1,Belgium Jupiler League,838536
2010/2011,1,0,Belgium Jupiler League,838537
2010/2011,2,2,Belgium Jupiler League,838539
2010/2011,3,0,Belgium Jupiler League,838540
2010/2011,5,3,Belgium Jupiler League,838542
2010/2011,3,1,Belgium Jupiler League,838543
2010/2011,0,5,Belgium Jupiler League,838544
2010/2011,1,0,Belgium Jupiler League,838546
2010/2011,0,1,Belgium Jupiler League,838547
2010/2011,2,0,Belgium Jupiler League,838550
2010/2011,4,2,Belgium Jupiler League,838552
2010/2011,4,0,Belgium Jupiler League,838555
2010/2011,2,1,Belgium Jupiler League,838556
2010/2011,0,2,Belgium Jupiler League,838558
2010/2011,4,3,Belgium Jupiler League,838560
2010/2011,3,2,Belgium Jupiler League,838561
2010/2011,1,2,Belgium Jupiler League,838562
2010/2011,2,2,Belgium Jupiler League,838563
2010/2011,1,1,Belgium Jupiler League,838564
2010/2011,5,0,Belgium Jupiler League,838567
2010/2011,2,0,Belgium Jupiler League,838568
2010/2011,3,0,Belgium Jupiler League,838570
2010/2011,2,1,Belgium Jupiler League,838571
2010/2011,0,1,Belgium Jupiler League,838573
2010/2011,0,1,Belgium Jupiler League,838575
2010/2011,1,2,Belgium Jupiler League,838576
2010/2011,2,1,Belgium Jupiler League,838578
2011/2012,2,1,Belgium Jupiler League,1032692
2011/2012,1,1,Belgium Jupiler League,1032693
2011/2012,3,1,Belgium Jupiler League,1032694
2011/2012,0,1,Belgium Jupiler League,1032695
2011/2012,0,0,Belgium Jupiler League,1032696
2011/2012,1,1,Belgium Jupiler League,1032697
2011/2012,2,1,Belgium Jupiler League,1032698
2011/2012,5,0,Belgium Jupiler League,1032699
2011/2012,2,0,Belgium Jupiler League,1032764
2011/2012,5,0,Belgium Jupiler League,1032765
2011/2012,2,4,Belgium Jupiler League,1032766
2011/2012,1,2,Belgium Jupiler League,1032767
2011/2012,1,1,Belgium Jupiler League,1032768
2011/2012,3,1,Belgium Jupiler League,1032769
2011/2012,1,2,Belgium Jupiler League,1032770
2011/2012,3,1,Belgium Jupiler League,1032771
2011/2012,1,0,Belgium Jupiler League,1032772
2011/2012,2,0,Belgium Jupiler League,1032773
2011/2012,3,1,Belgium Jupiler League,1032774
2011/2012,2,2,Belgium Jupiler League,1032775
2011/2012,2,1,Belgium Jupiler League,1032776
2011/2012,0,2,Belgium Jupiler League,1032777
2011/2012,1,2,Belgium Jupiler League,1032778
2011/2012,2,0,Belgium Jupiler League,1032779
2011/2012,4,5,Belgium Jupiler League,1032780
2011/2012,4,0,Belgium Jupiler League,1032781
2011/2012,1,1,Belgium Jupiler League,1032782
2011/2012,1,1,Belgium Jupiler League,1032783
2011/2012,3,2,Belgium Jupiler League,1032784
2011/2012,1,4,Belgium Jupiler League,1032785
2011/2012,1,0,Belgium Jupiler League,1032786
2011/2012,1,1,Belgium Jupiler League,1032787
2011/2012,2,1,Belgium Jupiler League,1032788
2011/2012,2,2,Belgium Jupiler League,1032789
2011/2012,6,2,Belgium Jupiler League,1032790
2011/2012,2,0,Belgium Jupiler League,1032791
2011/2012,0,0,Belgium Jupiler League,1032792
2011/2012,3,1,Belgium Jupiler League,1032793
2011/2012,2,4,Belgium Jupiler League,1032794
2011/2012,1,0,Belgium Jupiler League,1032795
2011/2012,1,0,Belgium Jupiler League,1032796
2011/2012,3,1,Belgium Jupiler League,1032797
2011/2012,3,0,Belgium Jupiler League,1032798
2011/2012,1,3,Belgium Jupiler League,1032799
2011/2012,1,1,Belgium Jupiler League,1032800
2011/2012,0,4,Belgium Jupiler League,1032801
2011/2012,1,1,Belgium Jupiler League,1032802
2011/2012,2,1,Belgium Jupiler League,1032803
2011/2012,3,2,Belgium Jupiler League,1032804
2011/2012,2,0,Belgium Jupiler League,1032805
2011/2012,0,1,Belgium Jupiler League,1032806
2011/2012,2,1,Belgium Jupiler League,1032807
2011/2012,2,3,Belgium Jupiler League,1032808
2011/2012,0,1,Belgium Jupiler League,1032809
2011/2012,2,1,Belgium Jupiler League,1032810
2011/2012,1,1,Belgium Jupiler League,1032811
2011/2012,0,0,Belgium Jupiler League,1032812
2011/2012,0,0,Belgium Jupiler League,1032813
2011/2012,2,0,Belgium Jupiler League,1032814
2011/2012,2,3,Belgium Jupiler League,1032815
2011/2012,1,1,Belgium Jupiler League,1032816
2011/2012,2,2,Belgium Jupiler League,1032817
2011/2012,0,1,Belgium Jupiler League,1032818
2011/2012,1,2,Belgium Jupiler League,1032819
2011/2012,1,0,Belgium Jupiler League,1032820
2011/2012,4,0,Belgium Jupiler League,1032821
2011/2012,2,2,Belgium Jupiler League,1032822
2011/2012,1,1,Belgium Jupiler League,1032823
2011/2012,1,0,Belgium Jupiler League,1032824
2011/2012,2,1,Belgium Jupiler League,1032825
2011/2012,0,2,Belgium Jupiler League,1032826
2011/2012,0,1,Belgium Jupiler League,1032827
2011/2012,3,2,Belgium Jupiler League,1032828
2011/2012,0,0,Belgium Jupiler League,1032829
2011/2012,0,0,Belgium Jupiler League,1032830
2011/2012,2,3,Belgium Jupiler League,1032831
2011/2012,3,1,Belgium Jupiler League,1032832
2011/2012,2,0,Belgium Jupiler League,1032833
2011/2012,3,1,Belgium Jupiler League,1032834
2011/2012,0,1,Belgium Jupiler League,1032835
2011/2012,1,0,Belgium Jupiler League,1032836
2011/2012,4,2,Belgium Jupiler League,1032837
2011/2012,3,1,Belgium Jupiler League,1032838
2011/2012,0,0,Belgium Jupiler League,1032839
2011/2012,0,0,Belgium Jupiler League,1032840
2011/2012,2,0,Belgium Jupiler League,1032841
2011/2012,2,2,Belgium Jupiler League,1032842
2011/2012,1,1,Belgium Jupiler League,1032843
2011/2012,3,1,Belgium Jupiler League,1032700
2011/2012,3,1,Belgium Jupiler League,1032701
2011/2012,2,2,Belgium Jupiler League,1032702
2011/2012,3,3,Belgium Jupiler League,1032703
2011/2012,2,1,Belgium Jupiler League,1032704
2011/2012,0,0,Belgium Jupiler League,1032705
2011/2012,0,0,Belgium Jupiler League,1032706
2011/2012,1,1,Belgium Jupiler League,1032707
2011/2012,3,0,Belgium Jupiler League,1032844
2011/2012,6,1,Belgium Jupiler League,1032845
2011/2012,0,0,Belgium Jupiler League,1032846
2011/2012,1,1,Belgium Jupiler League,1032847
2011/2012,1,1,Belgium Jupiler League,1032848
2011/2012,4,1,Belgium Jupiler League,1032849
2011/2012,2,1,Belgium Jupiler League,1032850
2011/2012,3,1,Belgium Jupiler League,1032851
2011/2012,0,1,Belgium Jupiler League,1032852
2011/2012,2,1,Belgium Jupiler League,1032853
2011/2012,0,0,Belgium Jupiler League,1032854
2011/2012,4,0,Belgium Jupiler League,1032855
2011/2012,2,0,Belgium Jupiler League,1032856
2011/2012,0,1,Belgium Jupiler League,1032857
2011/2012,2,2,Belgium Jupiler League,1032858
2011/2012,0,0,Belgium Jupiler League,1032859
2011/2012,3,0,Belgium Jupiler League,1032860
2011/2012,3,1,Belgium Jupiler League,1032861
2011/2012,2,1,Belgium Jupiler League,1032862
2011/2012,0,3,Belgium Jupiler League,1032863
2011/2012,0,2,Belgium Jupiler League,1032864
2011/2012,3,2,Belgium Jupiler League,1032865
2011/2012,2,2,Belgium Jupiler League,1032866
2011/2012,1,0,Belgium Jupiler League,1032867
2011/2012,5,0,Belgium Jupiler League,1032868
2011/2012,6,0,Belgium Jupiler League,1032869
2011/2012,0,0,Belgium Jupiler League,1032870
2011/2012,3,2,Belgium Jupiler League,1032871
2011/2012,0,0,Belgium Jupiler League,1032872
2011/2012,0,2,Belgium Jupiler League,1032873
2011/2012,0,2,Belgium Jupiler League,1032874
2011/2012,0,1,Belgium Jupiler League,1032875
2011/2012,5,1,Belgium Jupiler League,1032876
2011/2012,4,2,Belgium Jupiler League,1032877
2011/2012,0,1,Belgium Jupiler League,1032878
2011/2012,3,1,Belgium Jupiler League,1032879
2011/2012,3,1,Belgium Jupiler League,1032881
2011/2012,0,0,Belgium Jupiler League,1032882
2011/2012,0,2,Belgium Jupiler League,1032883
2011/2012,2,3,Belgium Jupiler League,1032884
2011/2012,1,2,Belgium Jupiler League,1032885
2011/2012,0,1,Belgium Jupiler League,1032886
2011/2012,1,3,Belgium Jupiler League,1032887
2011/2012,3,2,Belgium Jupiler League,1032888
2011/2012,2,2,Belgium Jupiler League,1032889
2011/2012,2,1,Belgium Jupiler League,1032890
2011/2012,1,3,Belgium Jupiler League,1032891
2011/2012,1,0,Belgium Jupiler League,1032892
2011/2012,2,1,Belgium Jupiler League,1032893
2011/2012,3,1,Belgium Jupiler League,1032894
2011/2012,1,1,Belgium Jupiler League,1032895
2011/2012,4,2,Belgium Jupiler League,1032896
2011/2012,2,3,Belgium Jupiler League,1032897
2011/2012,1,1,Belgium Jupiler League,1032898
2011/2012,2,1,Belgium Jupiler League,1032899
2011/2012,1,2,Belgium Jupiler League,1032900
2011/2012,0,0,Belgium Jupiler League,1032901
2011/2012,3,0,Belgium Jupiler League,1032902
2011/2012,2,1,Belgium Jupiler League,1032903
2011/2012,2,5,Belgium Jupiler League,1032904
2011/2012,0,0,Belgium Jupiler League,1032905
2011/2012,1,3,Belgium Jupiler League,1032906
2011/2012,1,0,Belgium Jupiler League,1032907
2011/2012,2,0,Belgium Jupiler League,1032908
2011/2012,1,0,Belgium Jupiler League,1032909
2011/2012,4,0,Belgium Jupiler League,1032910
2011/2012,1,0,Belgium Jupiler League,1032911
2011/2012,0,0,Belgium Jupiler League,1032912
2011/2012,4,0,Belgium Jupiler League,1032913
2011/2012,3,2,Belgium Jupiler League,1032914
2011/2012,0,2,Belgium Jupiler League,1032915
2011/2012,4,2,Belgium Jupiler League,1032916
2011/2012,4,0,Belgium Jupiler League,1032917
2011/2012,3,1,Belgium Jupiler League,1032918
2011/2012,2,2,Belgium Jupiler League,1032919
2011/2012,2,2,Belgium Jupiler League,1032920
2011/2012,2,0,Belgium Jupiler League,1032921
2011/2012,1,1,Belgium Jupiler League,1032922
2011/2012,3,2,Belgium Jupiler League,1032923
2011/2012,1,2,Belgium Jupiler League,1032924
2011/2012,1,0,Belgium Jupiler League,1032708
2011/2012,2,2,Belgium Jupiler League,1032709
2011/2012,3,1,Belgium Jupiler League,1032710
2011/2012,3,1,Belgium Jupiler League,1032711
2011/2012,0,1,Belgium Jupiler League,1032712
2011/2012,2,0,Belgium Jupiler League,1032713
2011/2012,2,1,Belgium Jupiler League,1032714
2011/2012,4,2,Belgium Jupiler League,1032715
2011/2012,1,0,Belgium Jupiler League,1032925
2011/2012,2,1,Belgium Jupiler League,1032926
2011/2012,3,1,Belgium Jupiler League,1032927
2011/2012,3,1,Belgium Jupiler League,1032928
2011/2012,1,0,Belgium Jupiler League,1032929
2011/2012,2,0,Belgium Jupiler League,1032930
2011/2012,1,2,Belgium Jupiler League,1032931
2011/2012,2,1,Belgium Jupiler League,1032932
2011/2012,3,1,Belgium Jupiler League,1032716
2011/2012,0,2,Belgium Jupiler League,1032717
2011/2012,1,1,Belgium Jupiler League,1032718
2011/2012,1,2,Belgium Jupiler League,1032719
2011/2012,1,1,Belgium Jupiler League,1032720
2011/2012,2,3,Belgium Jupiler League,1032721
2011/2012,3,2,Belgium Jupiler League,1032722
2011/2012,2,2,Belgium Jupiler League,1032723
2011/2012,1,1,Belgium Jupiler League,1032724
2011/2012,0,0,Belgium Jupiler League,1032725
2011/2012,1,0,Belgium Jupiler League,1032726
2011/2012,1,1,Belgium Jupiler League,1032727
2011/2012,0,1,Belgium Jupiler League,1032728
2011/2012,4,0,Belgium Jupiler League,1032729
2011/2012,3,1,Belgium Jupiler League,1032730
2011/2012,1,3,Belgium Jupiler League,1032731
2011/2012,2,0,Belgium Jupiler League,1032732
2011/2012,1,0,Belgium Jupiler League,1032733
2011/2012,3,4,Belgium Jupiler League,1032734
2011/2012,1,3,Belgium Jupiler League,1032735
2011/2012,3,1,Belgium Jupiler League,1032736
2011/2012,1,2,Belgium Jupiler League,1032737
2011/2012,2,1,Belgium Jupiler League,1032738
2011/2012,1,1,Belgium Jupiler League,1032739
2011/2012,3,0,Belgium Jupiler League,1032740
2011/2012,0,1,Belgium Jupiler League,1032741
2011/2012,2,0,Belgium Jupiler League,1032742
2011/2012,1,2,Belgium Jupiler League,1032743
2011/2012,2,0,Belgium Jupiler League,1032744
2011/2012,5,1,Belgium Jupiler League,1032745
2011/2012,2,0,Belgium Jupiler League,1032746
2011/2012,0,0,Belgium Jupiler League,1032747
2011/2012,2,1,Belgium Jupiler League,1032748
2011/2012,3,2,Belgium Jupiler League,1032749
2011/2012,0,0,Belgium Jupiler League,1032750
2011/2012,3,4,Belgium Jupiler League,1032751
2011/2012,1,0,Belgium Jupiler League,1032752
2011/2012,1,1,Belgium Jupiler League,1032753
2011/2012,0,2,Belgium Jupiler League,1032754
2011/2012,0,0,Belgium Jupiler League,1032755
2011/2012,2,0,Belgium Jupiler League,1032756
2011/2012,0,1,Belgium Jupiler League,1032757
2011/2012,6,1,Belgium Jupiler League,1032758
2011/2012,1,1,Belgium Jupiler League,1032759
2011/2012,1,0,Belgium Jupiler League,1032760
2011/2012,3,3,Belgium Jupiler League,1032761
